ArticleEntity,Position_3,Player_3
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q201330,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q201330,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q193592,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q336286,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q280658,
Q42954892,Q201330,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q42954892,Q193592,
Q4589114,Q336286,
Q4589114,Q336286,
Q4589114,Q280658,
Q4589114,Q280658,
Q4589114,Q280658,
Q668112,Q193592,
Q940001,Q193592,
Q940001,Q193592,
Q940001,Q193592,
Q940001,Q193592,
Q940001,Q193592,
Q940001,Q193592,
Q940001,Q193592,
Q940001,Q280658,
Q940001,Q280658,
Q940001,Q280658,
Q940001,Q280658,
Q6032973,Q201330,
Q6032973,Q201330,
Q6032973,Q336286,
Q6032973,Q336286,
Q6032973,Q336286,
Q6032973,Q336286,
Q6032973,Q336286,
Q6032973,Q336286,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q193592,
Q6032973,Q280658,
Q6032973,Q280658,
Q6032973,Q280658,
Q6032973,Q280658,
Q6032973,Q280658,
Q6032973,Q280658,
Q28229017,Q201330,
Q28229017,Q280658,
Q4586555,Q201330,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q336286,
Q4586555,Q193592,
Q4586555,Q193592,
Q4586555,Q193592,
Q4586555,Q193592,
Q4586555,Q193592,
Q4586555,Q193592,
Q4586555,Q193592,
Q4586555,Q280658,
Q4586555,Q280658,
Q4586555,Q280658,
Q4586555,Q280658,
Q4586555,Q280658,
Q4586555,Q280658,
Q4586555,Q280658,
Q864963,Q201330,
Q864963,Q201330,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q336286,
Q864963,Q193592,
Q864963,Q193592,
Q864963,Q193592,
Q864963,Q193592,
Q864963,Q280658,
Q864963,Q280658,
Q864963,Q280658,
Q864963,Q280658,
Q864963,Q280658,
Q864963,Q280658,
Q864963,Q280658,
Q485375,,Q16
Q485375,,Q16
Q485375,,Q38
Q485375,,Q55
Q485375,,Q216923
Q485375,,Q884
Q485375,,Q30
Q485375,,Q216923
Q485375,,Q16
Q485375,,Q17
Q9182242,Q201330,
Q9182242,Q201330,
Q9182242,Q201330,
Q9182242,Q201330,
Q9182242,Q201330,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q336286,
Q9182242,Q193592,
Q9182242,Q193592,
Q9182242,Q193592,
Q9182242,Q193592,
Q9182242,Q193592,
Q9182242,Q193592,
Q9182242,Q280658,
Q9182242,Q280658,
Q9182242,Q280658,
Q9182242,Q280658,
Q9182242,Q280658,
Q9182242,Q280658,
Q9182242,Q280658,
Q9182242,Q280658,
Q6414741,Q201330,
Q6414741,Q201330,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q336286,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q193592,
Q6414741,Q280658,
Q6414741,Q280658,
Q6414741,Q280658,
Q6414741,Q280658,
Q4602236,Q193592,
Q4602236,Q280658,
Q4602236,Q193592,
Q4602236,Q336286,
Q4602236,Q201330,
Q4602236,Q336286,
Q4602236,Q201330,
Q4602236,Q280658,
Q4602236,Q336286,
Q4602236,Q280658,
Q4602236,Q336286,
Q4602236,Q193592,
Q4602236,Q336286,
Q4602236,Q336286,
Q4602236,Q336286,
Q4602236,Q280658,
Q4602236,Q280658,
Q4602236,Q336286,
Q4602236,Q336286,
Q4602236,Q336286,
Q4602236,Q280658,
Q4602236,Q201330,
Q4602236,Q201330,
Q4602236,Q336286,
Q4602236,Q336286,
Q4602236,Q201330,
Q4602236,Q193592,
Q4602236,Q336286,
Q10292312,Q201330,
Q10292312,Q201330,
Q10292312,Q201330,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q336286,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q193592,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q10292312,Q280658,
Q24035133,Q193592,
Q4592554,Q336286,
Q4592554,Q280658,
Q4592554,Q280658,
Q4592554,Q280658,
Q4592554,Q336286,
Q4592554,Q280658,
Q4592554,Q280658,
Q4592554,Q280658,
Q25407977,Q193592,
Q3755326,Q201330,
Q3755326,Q201330,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q336286,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q193592,
Q3755326,Q280658,
Q3755326,Q280658,
Q3755326,Q280658,
Q3755326,Q280658,
Q3755326,Q280658,
Q3755326,Q280658,
Q4615501,Q193592,
Q4615501,Q193592,
Q4615501,Q193592,
Q4615501,Q193592,
Q4615501,Q193592,
Q4615501,Q193592,
Q4615501,Q280658,
Q4602506,,Q3441777
Q4602506,,Q82118
Q4602506,,
Q4602506,,Q3660129
Q4602506,,Q3660414
Q3323135,Q201330,
Q3323135,Q201330,
Q3323135,Q201330,
Q3323135,Q336286,
Q3323135,Q336286,
Q3323135,Q336286,
Q3323135,Q336286,
Q3323135,Q336286,
Q3323135,Q336286,
Q3323135,Q193592,
Q3323135,Q193592,
Q3323135,Q193592,
Q3323135,Q193592,
Q3323135,Q193592,
Q3323135,Q193592,
Q3323135,Q280658,
Q3323135,Q280658,
Q3323135,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q201330,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q201330,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q280658,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q280658,
Q16852525,Q336286,
Q16852525,Q336286,
Q16852525,Q193592,
Q16852525,Q193592,
