ArticleEntity,spancol_3,1-1,2-1,3-1,4-1,Total-1
Q29469327,,,,,,
Q29469327,,,,,,
Q29469327,,,,,,
Q29469327,,,,,,
Q29469327,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q48840280,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q22095081,Q19673326,,,,,
Q22095081,,,,,,
Q22095081,,,,,,
Q4597788,,,,,,
Q4597788,,,,,,
Q4582268,,,,,,
Q4582268,,,,,,
Q4583082,,,,,,
Q4583082,,,,,,
Q4591271,,,,,,
Q4591271,,,,,,
Q4591271,,,,,,
Q4591271,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q16974012,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4601218,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q4599845,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q24636125,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q23303372,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q19866404,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4616938,,,,,,
Q4561026,,,,,,
Q4561026,,,,,,
Q4578752,Q6827329,,,,,
Q4578752,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q16242182,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q19881534,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4586932,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4622103,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4604119,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q4605754,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q23302629,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q29097608,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q24259813,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q16982739,,,,,,
Q4607766,,,,,,
Q4607766,,,,,,
Q4563052,,,,,,
Q4563052,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q30638647,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q4626170,,,,,,
Q16243392,,,,,,
Q16243392,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q24207117,,,,,,
Q26905814,,,,,,
Q26905814,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q19864961,,,,,,
Q4600200,,,,,,
Q4600200,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q28129090,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q4589701,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q16957870,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
Q4618115,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Q4621738,,,,,,
Q4621738,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4626424,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q4609538,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q2655193,,,,,,
Q4575000,,,,,,
Q4575000,,,,,,
Q4575000,,,,,,
Q4575000,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q28128765,,,,,,
Q4601508,,,,,,
Q4601508,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q16973052,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q2907898,,,,,,
Q1710023,,,,,,
Q1710023,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4610864,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q4583853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q30633853,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q4611967,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q23303102,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q22023419,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q16989023,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q460097,,,,,,
Q28206966,,,,,,
Q28206966,,,,,,
Q28206966,,,,,,
Q28206966,,,,,,
Q28206966,,,,,,
